sensitivity_label	excluded_participants	analysis	network	component	condition_contrast	design_contrast	direction	inference	design_con_valid	group_input_exists	expected_participants	group_input_volumes	group_input_complete	completion_marker_exists	tstat_exists	corrp_exists	peak_corrp	peak_gt_threshold	status	corrp_file	copied_image	copied_sidecar	roi_values_tsv
none		0	auditory	55	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0546	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0055_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		0	auditory	55	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.403	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0055_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		0	auditory	55	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0378	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0055_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		0	auditory	55	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6872	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0055_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	primary-visual-lateral-visual	6	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.5124	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	primary-visual-lateral-visual	6	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0004	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	primary-visual-lateral-visual	6	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.6724	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz			
none		20	primary-visual-lateral-visual	6	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0292	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
none		20	primary-visual-lateral-visual	6	both-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.9806	true	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat1.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-dim20PrimaryVisualLateralVisualComp0006BothMinusVlpfcPositiveClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-dim20PrimaryVisualLateralVisualComp0006BothMinusVlpfcPositiveClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-dim20PrimaryVisualLateralVisualComp0006BothMinusVlpfcPositiveClusterExtentCorrp_stat-stage2Beta_timeseries.tsv
none		20	primary-visual-lateral-visual	6	both-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.4938	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	primary-visual-lateral-visual	6	rtpj-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.6832	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	primary-visual-lateral-visual	6	rtpj-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6816	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	primary-visual-lateral-visual	6	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0212	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	primary-visual-lateral-visual	6	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.497	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	primary-visual-lateral-visual	6	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2338	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	primary-visual-lateral-visual	6	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.7258	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	primary-visual-lateral-visual	6	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.9422	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	primary-visual-lateral-visual	6	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.03	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0006_stat-beta/randomise/network-primary-visual-lateral-visual/task-rest_network-primary-visual-lateral-visual_component-0006_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	occipital-pole	17	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2928	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	occipital-pole	17	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.9936	true	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-dim20OccipitalPoleComp0017BothMinusShamNegativeClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-dim20OccipitalPoleComp0017BothMinusShamNegativeClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-dim20OccipitalPoleComp0017BothMinusShamNegativeClusterExtentCorrp_stat-stage2Beta_timeseries.tsv
none		20	occipital-pole	17	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0438	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz			
none		20	occipital-pole	17	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.7598	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
none		20	occipital-pole	17	both-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.7634	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	occipital-pole	17	both-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.8752	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	occipital-pole	17	rtpj-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.541	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	occipital-pole	17	rtpj-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.5344	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	occipital-pole	17	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2852	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	occipital-pole	17	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.8646	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	occipital-pole	17	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2662	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	occipital-pole	17	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.5314	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	occipital-pole	17	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.051	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	occipital-pole	17	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.783	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0017_stat-beta/randomise/network-occipital-pole/task-rest_network-occipital-pole_component-0017_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	sensorimotor	3	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2696	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	sensorimotor	3	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0486	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	sensorimotor	3	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2612	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz			
none		20	sensorimotor	3	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0446	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
none		20	sensorimotor	3	both-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.5708	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	sensorimotor	3	both-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0442	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	sensorimotor	3	rtpj-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0344	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	sensorimotor	3	rtpj-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	sensorimotor	3	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.9634	true	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-dim20SensorimotorComp0003RtpjMinusShamPositiveClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-dim20SensorimotorComp0003RtpjMinusShamPositiveClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-dim20SensorimotorComp0003RtpjMinusShamPositiveClusterExtentCorrp_stat-stage2Beta_timeseries.tsv
none		20	sensorimotor	3	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.8758	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	sensorimotor	3	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0562	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	sensorimotor	3	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.057	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	sensorimotor	3	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2692	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	sensorimotor	3	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0446	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	auditory	11	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.7188	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	auditory	11	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.2384	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	auditory	11	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.9442	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz			
none		20	auditory	11	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.2222	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
none		20	auditory	11	both-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.8458	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	auditory	11	both-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.7226	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	auditory	11	rtpj-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.032	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	auditory	11	rtpj-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.5008	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		20	auditory	11	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0002	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	auditory	11	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.9052	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	auditory	11	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.7176	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		20	auditory	11	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0312	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		20	auditory	11	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.9494	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		20	auditory	11	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.7124	false	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0011_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0011_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09	primary-visual	1	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.692	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0001_stat-beta/randomise/network-primary-visual/task-rest_network-primary-visual_component-0001_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09	primary-visual	1	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.692	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0001_stat-beta/randomise/network-primary-visual/task-rest_network-primary-visual_component-0001_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09	primary-visual	1	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.277	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0001_stat-beta/randomise/network-primary-visual/task-rest_network-primary-visual_component-0001_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz			
none		smith09	primary-visual	1	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.2738	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0001_stat-beta/randomise/network-primary-visual/task-rest_network-primary-visual_component-0001_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
