sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-189	02	sham	subject00000	0.416455
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-189	01	rtpj	subject00001	-0.231934
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-189	04	vlpfc	subject00002	0.909499
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-189	03	both	subject00003	-1.062678
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-203	03	sham	subject00004	-0.013669
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-203	04	rtpj	subject00005	0.900545
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-203	01	vlpfc	subject00006	-0.009775
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-203	02	both	subject00007	-0.127624
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-207	02	sham	subject00008	-1.615399
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-207	01	rtpj	subject00009	0.21649
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-207	04	vlpfc	subject00010	-0.213606
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-207	03	both	subject00011	-2.050837
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-208	04	sham	subject00012	-0.219299
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-208	02	rtpj	subject00013	0.490154
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-208	03	vlpfc	subject00014	-0.193686
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-208	01	both	subject00015	-0.084299
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-209	01	sham	subject00016	-1.250479
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-209	03	rtpj	subject00017	-0.003938
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-209	02	vlpfc	subject00018	1.653174
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-209	04	both	subject00019	-0.12806
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-210	03	sham	subject00020	-0.137583
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-210	04	rtpj	subject00021	-0.66619
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-210	01	vlpfc	subject00022	0.122401
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-210	02	both	subject00023	-0.394837
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-211	04	sham	subject00024	-0.13301
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-211	02	rtpj	subject00025	0.003523
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-211	03	vlpfc	subject00026	-0.094237
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-211	01	both	subject00027	-0.532255
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-213	01	sham	subject00028	-0.142214
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-213	03	rtpj	subject00029	-0.343773
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-213	02	vlpfc	subject00030	0.453834
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-213	04	both	subject00031	-0.755117
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-214	04	sham	subject00032	0.109419
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-214	02	rtpj	subject00033	-0.094777
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-214	03	vlpfc	subject00034	0.21839
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-214	01	both	subject00035	-0.754847
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-215	02	sham	subject00036	0.530133
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-215	01	rtpj	subject00037	0.028583
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-215	04	vlpfc	subject00038	1.806502
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-215	03	both	subject00039	1.270601
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-217	03	sham	subject00040	0.577251
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-217	04	rtpj	subject00041	0.35328
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-217	01	vlpfc	subject00042	1.088879
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-217	02	both	subject00043	-0.834509
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-218	01	sham	subject00044	0.411493
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-218	03	rtpj	subject00045	0.459188
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-218	02	vlpfc	subject00046	1.988984
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-218	04	both	subject00047	0.253585
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-219	04	sham	subject00048	0.446691
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-219	02	rtpj	subject00049	0.025263
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-219	03	vlpfc	subject00050	0.567366
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-219	01	both	subject00051	-0.005609
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-220	02	sham	subject00052	-0.454662
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-220	01	rtpj	subject00053	-0.153554
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-220	04	vlpfc	subject00054	-0.237785
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-220	03	both	subject00055	-0.56116
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-221	02	sham	subject00056	0.274549
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-221	01	rtpj	subject00057	-0.147011
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-221	04	vlpfc	subject00058	0.400308
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-221	03	both	subject00059	0.456804
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-222	03	sham	subject00060	-2.435225
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-222	04	rtpj	subject00061	-0.177676
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-222	01	vlpfc	subject00062	0.148914
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-222	02	both	subject00063	-1.566714
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-225	04	sham	subject00064	-0.336457
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-225	02	rtpj	subject00065	0.836924
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-225	03	vlpfc	subject00066	1.305638
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-225	01	both	subject00067	0.249471
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-226	03	sham	subject00068	-1.044571
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-226	04	rtpj	subject00069	-1.610049
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-226	01	vlpfc	subject00070	0.165002
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-226	02	both	subject00071	-0.727911
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-227	02	sham	subject00072	0.322277
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-227	01	rtpj	subject00073	-0.588438
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-227	04	vlpfc	subject00074	-0.115939
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-227	03	both	subject00075	-1.401053
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-228	01	sham	subject00076	0.147068
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-228	03	rtpj	subject00077	-0.700046
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-228	02	vlpfc	subject00078	-0.053254
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-228	04	both	subject00079	-1.02084
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-230	01	sham	subject00080	-0.910569
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-230	03	rtpj	subject00081	-0.792447
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-230	02	vlpfc	subject00082	-0.568623
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-230	04	both	subject00083	-1.333277
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-231	03	sham	subject00084	-0.925775
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-231	04	rtpj	subject00085	-0.485241
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-231	01	vlpfc	subject00086	0.250367
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-231	02	both	subject00087	-0.408047
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-234	04	sham	subject00088	-0.038623
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-234	02	rtpj	subject00089	0.374091
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-234	03	vlpfc	subject00090	0.860845
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-234	01	both	subject00091	-0.14359
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-235	01	sham	subject00092	-0.696352
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-235	03	rtpj	subject00093	-0.553426
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-235	02	vlpfc	subject00094	-0.513151
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-235	04	both	subject00095	-0.572782
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-236	02	sham	subject00096	-0.305935
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-236	01	rtpj	subject00097	-0.183641
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-236	04	vlpfc	subject00098	0.549327
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-236	03	both	subject00099	-0.32909
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-237	03	sham	subject00100	0.037238
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-237	04	rtpj	subject00101	0.029358
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-237	01	vlpfc	subject00102	0.482477
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-237	02	both	subject00103	-0.019
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-238	04	sham	subject00104	-0.713392
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-238	02	rtpj	subject00105	-0.008988
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-238	03	vlpfc	subject00106	0.556727
none	smith09	lateral-visual	3	both-minus-vlpfc	negative	sub-238	01	both	subject00107	-0.030443
